station,magnitud,year,month,day,hour,value,validity,magnitude_id,sequence_id,origin_writer_id,publish_ts_ns,received_at
8,1,2026,3,12,20,2,V,1,1908,pub-mag01,1778575934835417383,2026-05-12T08:52:15Z
56,6,2026,3,22,6,0.2,V,6,2135,pub-mag06,1778575934878925880,2026-05-12T08:52:15Z
8,1,2026,3,12,21,2,V,1,1909,pub-mag01,1778575935013756154,2026-05-12T08:52:15Z
56,6,2026,3,22,7,0.3,V,6,2136,pub-mag06,1778575935051071272,2026-05-12T08:52:15Z
17,12,2026,3,12,2,138,V,12,1917,pub-mag12,1778575935055711965,2026-05-12T08:52:15Z
8,1,2026,3,12,22,2,V,1,1910,pub-mag01,1778575935194282863,2026-05-12T08:52:15Z
17,12,2026,3,12,3,135,V,12,1918,pub-mag12,1778575935253386752,2026-05-12T08:52:15Z
8,1,2026,3,12,23,2,V,1,1911,pub-mag01,1778575935372359253,2026-05-12T08:52:15Z
17,12,2026,3,12,4,110,V,12,1919,pub-mag12,1778575935436052696,2026-05-12T08:52:15Z
56,6,2026,3,22,8,0.4,V,6,2137,pub-mag06,1778575935217858172,2026-05-12T08:52:15Z
8,1,2026,3,12,24,2,V,1,1912,pub-mag01,1778575935572465965,2026-05-12T08:52:15Z
17,12,2026,3,12,5,76,V,12,1920,pub-mag12,1778575935613878132,2026-05-12T08:52:15Z
56,6,2026,3,22,9,0.3,V,6,2138,pub-mag06,1778575935720052725,2026-05-12T08:52:15Z
8,1,2026,3,13,1,2,V,1,1913,pub-mag01,1778575935747893782,2026-05-12T08:52:15Z
17,12,2026,3,12,6,88,V,12,1921,pub-mag12,1778575935791074442,2026-05-12T08:52:15Z
56,6,2026,3,22,10,0.3,V,6,2139,pub-mag06,1778575935890395866,2026-05-12T08:52:15Z
8,1,2026,3,13,2,2,V,1,1914,pub-mag01,1778575935925716041,2026-05-12T08:52:15Z
17,12,2026,3,12,10,87,V,12,1922,pub-mag12,1778575935972380903,2026-05-12T08:52:15Z
56,6,2026,3,22,11,0.3,V,6,2140,pub-mag06,1778575936053614949,2026-05-12T08:52:16Z
8,1,2026,3,13,3,2,V,1,1915,pub-mag01,1778575936102208794,2026-05-12T08:52:16Z
17,12,2026,3,12,11,74,V,12,1923,pub-mag12,1778575936151564002,2026-05-12T08:52:16Z
56,6,2026,3,22,12,0.2,V,6,2141,pub-mag06,1778575936209436561,2026-05-12T08:52:16Z
8,1,2026,3,13,4,2,V,1,1916,pub-mag01,1778575936293349910,2026-05-12T08:52:16Z
56,6,2026,3,22,13,0.3,V,6,2142,pub-mag06,1778575936365920110,2026-05-12T08:52:16Z
17,12,2026,3,12,12,54,V,12,1924,pub-mag12,1778575936374894548,2026-05-12T08:52:16Z
8,1,2026,3,13,5,2,V,1,1917,pub-mag01,1778575936516083802,2026-05-12T08:52:16Z
56,6,2026,3,22,14,0.2,V,6,2143,pub-mag06,1778575936522312253,2026-05-12T08:52:16Z
17,12,2026,3,12,13,26,V,12,1925,pub-mag12,1778575936603153281,2026-05-12T08:52:16Z
56,6,2026,3,22,15,0.2,V,6,2144,pub-mag06,1778575936680714259,2026-05-12T08:52:16Z
8,1,2026,3,13,6,2,V,1,1918,pub-mag01,1778575936698764403,2026-05-12T08:52:16Z
17,12,2026,3,12,14,27,V,12,1926,pub-mag12,1778575936778737747,2026-05-12T08:52:16Z
56,6,2026,3,22,16,0.1,V,6,2145,pub-mag06,1778575936837180015,2026-05-12T08:52:16Z
8,1,2026,3,13,7,2,V,1,1919,pub-mag01,1778575936910122719,2026-05-12T08:52:16Z
17,12,2026,3,12,15,23,V,12,1927,pub-mag12,1778575936961758780,2026-05-12T08:52:16Z
56,6,2026,3,22,17,0.1,V,6,2146,pub-mag06,1778575936997467981,2026-05-12T08:52:17Z
8,1,2026,3,13,8,2,V,1,1920,pub-mag01,1778575937087225733,2026-05-12T08:52:17Z
17,12,2026,3,12,16,21,V,12,1928,pub-mag12,1778575937162501827,2026-05-12T08:52:17Z
56,6,2026,3,22,18,0.1,V,6,2147,pub-mag06,1778575937163881531,2026-05-12T08:52:17Z
8,1,2026,3,13,9,3,V,1,1921,pub-mag01,1778575937267527244,2026-05-12T08:52:17Z
17,12,2026,3,12,17,20,V,12,1929,pub-mag12,1778575937373946200,2026-05-12T08:52:17Z
56,6,2026,3,22,19,0.2,V,6,2148,pub-mag06,1778575937320148659,2026-05-12T08:52:17Z
8,1,2026,3,13,10,3,V,1,1922,pub-mag01,1778575937454948966,2026-05-12T08:52:17Z
56,6,2026,3,22,20,0.3,V,6,2149,pub-mag06,1778575937560174002,2026-05-12T08:52:17Z
17,12,2026,3,12,18,19,V,12,1930,pub-mag12,1778575937593604796,2026-05-12T08:52:17Z
8,1,2026,3,13,11,3,V,1,1923,pub-mag01,1778575937710783420,2026-05-12T08:52:17Z
56,6,2026,3,22,21,0.2,V,6,2150,pub-mag06,1778575937720574594,2026-05-12T08:52:17Z
17,12,2026,3,12,19,25,V,12,1931,pub-mag12,1778575937813044351,2026-05-12T08:52:17Z
56,6,2026,3,22,22,0.3,V,6,2151,pub-mag06,1778575937895205956,2026-05-12T08:52:17Z
8,1,2026,3,13,12,3,V,1,1924,pub-mag01,1778575937920532352,2026-05-12T08:52:17Z
17,12,2026,3,12,20,44,V,12,1932,pub-mag12,1778575937991011584,2026-05-12T08:52:17Z
56,6,2026,3,22,23,0.4,V,6,2152,pub-mag06,1778575938056069329,2026-05-12T08:52:18Z
8,1,2026,3,13,13,3,V,1,1925,pub-mag01,1778575938120454394,2026-05-12T08:52:18Z
17,12,2026,3,12,21,88,V,12,1933,pub-mag12,1778575938169417878,2026-05-12T08:52:18Z
56,6,2026,3,22,24,0.4,V,6,2153,pub-mag06,1778575938214409624,2026-05-12T08:52:18Z
8,1,2026,3,13,14,2,V,1,1926,pub-mag01,1778575938336569512,2026-05-12T08:52:18Z
17,12,2026,3,12,22,148,V,12,1934,pub-mag12,1778575938353265932,2026-05-12T08:52:18Z
56,6,2026,3,23,1,0.3,V,6,2154,pub-mag06,1778575938409210730,2026-05-12T08:52:18Z
17,12,2026,3,12,23,135,V,12,1935,pub-mag12,1778575938539475576,2026-05-12T08:52:18Z
8,1,2026,3,13,15,2,V,1,1927,pub-mag01,1778575938539507790,2026-05-12T08:52:18Z
56,6,2026,3,23,2,0.2,V,6,2155,pub-mag06,1778575938566913938,2026-05-12T08:52:18Z
8,1,2026,3,13,16,2,V,1,1928,pub-mag01,1778575938729210306,2026-05-12T08:52:18Z
17,12,2026,3,12,24,119,V,12,1936,pub-mag12,1778575938753779820,2026-05-12T08:52:18Z
56,6,2026,3,23,3,0.2,V,6,2156,pub-mag06,1778575938758200644,2026-05-12T08:52:18Z
8,1,2026,3,13,17,2,V,1,1929,pub-mag01,1778575938908610056,2026-05-12T08:52:18Z
17,12,2026,3,13,1,131,V,12,1937,pub-mag12,1778575938930693061,2026-05-12T08:52:18Z
56,6,2026,3,23,4,0.2,V,6,2157,pub-mag06,1778575939012659558,2026-05-12T08:52:19Z
8,1,2026,3,13,18,2,V,1,1930,pub-mag01,1778575939094675763,2026-05-12T08:52:19Z
17,12,2026,3,13,2,114,V,12,1938,pub-mag12,1778575939106266750,2026-05-12T08:52:19Z
56,6,2026,3,23,5,0.2,V,6,2158,pub-mag06,1778575939209243452,2026-05-12T08:52:19Z
8,1,2026,3,13,19,2,V,1,1931,pub-mag01,1778575939291417952,2026-05-12T08:52:19Z
17,12,2026,3,13,3,54,V,12,1939,pub-mag12,1778575939377380862,2026-05-12T08:52:19Z
56,6,2026,3,23,6,0.2,V,6,2159,pub-mag06,1778575939391709882,2026-05-12T08:52:19Z
8,1,2026,3,13,20,2,V,1,1932,pub-mag01,1778575939498419502,2026-05-12T08:52:19Z
56,6,2026,3,23,7,0.3,V,6,2160,pub-mag06,1778575939549839676,2026-05-12T08:52:19Z
17,12,2026,3,13,4,36,V,12,1940,pub-mag12,1778575939588567549,2026-05-12T08:52:19Z
8,1,2026,3,13,21,3,V,1,1933,pub-mag01,1778575939703148341,2026-05-12T08:52:19Z
56,6,2026,3,23,8,0.4,V,6,2161,pub-mag06,1778575939720598921,2026-05-12T08:52:19Z
17,12,2026,3,13,5,49,V,12,1941,pub-mag12,1778575939767907687,2026-05-12T08:52:19Z
8,1,2026,3,13,22,2,V,1,1934,pub-mag01,1778575939898199104,2026-05-12T08:52:19Z
56,6,2026,3,23,9,0.4,V,6,2162,pub-mag06,1778575939879372701,2026-05-12T08:52:19Z
17,12,2026,3,13,6,78,V,12,1942,pub-mag12,1778575939982584061,2026-05-12T08:52:19Z
56,6,2026,3,23,10,0.3,V,6,2163,pub-mag06,1778575940062919972,2026-05-12T08:52:20Z
8,1,2026,3,13,23,2,V,1,1935,pub-mag01,1778575940081435821,2026-05-12T08:52:20Z
17,12,2026,3,13,7,156,V,12,1943,pub-mag12,1778575940164314779,2026-05-12T08:52:20Z
56,6,2026,3,23,11,0.2,V,6,2164,pub-mag06,1778575940219205218,2026-05-12T08:52:20Z
8,1,2026,3,13,24,2,V,1,1936,pub-mag01,1778575940257602732,2026-05-12T08:52:20Z
17,12,2026,3,13,8,218,V,12,1944,pub-mag12,1778575940340293397,2026-05-12T08:52:20Z
56,6,2026,3,23,13,0.2,V,6,2165,pub-mag06,1778575940380300232,2026-05-12T08:52:20Z
8,1,2026,3,14,1,2,V,1,1937,pub-mag01,1778575940435321212,2026-05-12T08:52:20Z
17,12,2026,3,13,9,275,V,12,1945,pub-mag12,1778575940517239520,2026-05-12T08:52:20Z
56,6,2026,3,23,14,0.2,V,6,2166,pub-mag06,1778575940537499184,2026-05-12T08:52:20Z
8,1,2026,3,14,2,2,V,1,1938,pub-mag01,1778575940614509827,2026-05-12T08:52:20Z
56,6,2026,3,23,15,0.2,V,6,2167,pub-mag06,1778575940698345979,2026-05-12T08:52:20Z
17,12,2026,3,13,16,13,V,12,1946,pub-mag12,1778575940710408131,2026-05-12T08:52:20Z
8,1,2026,3,14,3,2,V,1,1939,pub-mag01,1778575940797346015,2026-05-12T08:52:20Z
56,6,2026,3,23,16,0.2,V,6,2168,pub-mag06,1778575940854156356,2026-05-12T08:52:20Z
17,12,2026,3,13,17,13,V,12,1947,pub-mag12,1778575940890117901,2026-05-12T08:52:20Z
8,1,2026,3,14,4,2,V,1,1940,pub-mag01,1778575940992255716,2026-05-12T08:52:20Z
56,6,2026,3,23,17,0.2,V,6,2169,pub-mag06,1778575941019162491,2026-05-12T08:52:21Z
17,12,2026,3,13,18,14,V,12,1948,pub-mag12,1778575941071117642,2026-05-12T08:52:21Z
8,1,2026,3,14,5,2,V,1,1941,pub-mag01,1778575941169801047,2026-05-12T08:52:21Z
17,12,2026,3,13,19,19,V,12,1949,pub-mag12,1778575941316597382,2026-05-12T08:52:21Z
8,1,2026,3,14,6,2,V,1,1942,pub-mag01,1778575941348851940,2026-05-12T08:52:21Z
8,6,2026,2,21,1,1.1,V,6,2170,pub-mag06,1778575941329241884,2026-05-12T08:52:21Z
17,12,2026,3,13,20,22,V,12,1950,pub-mag12,1778575941492502010,2026-05-12T08:52:21Z
8,1,2026,3,14,7,2,V,1,1943,pub-mag01,1778575941526641987,2026-05-12T08:52:21Z
8,6,2026,2,21,2,0.5,V,6,2171,pub-mag06,1778575941536189044,2026-05-12T08:52:21Z
17,12,2026,3,13,21,38,V,12,1951,pub-mag12,1778575941670861915,2026-05-12T08:52:21Z
8,1,2026,3,14,8,2,V,1,1944,pub-mag01,1778575941704292690,2026-05-12T08:52:21Z
8,6,2026,2,21,3,0.5,V,6,2172,pub-mag06,1778575941699942893,2026-05-12T08:52:21Z
17,12,2026,3,13,22,55,V,12,1952,pub-mag12,1778575941860694512,2026-05-12T08:52:21Z
8,1,2026,3,14,9,2,V,1,1945,pub-mag01,1778575941899583907,2026-05-12T08:52:21Z
17,12,2026,3,13,23,25,V,12,1953,pub-mag12,1778575942042865397,2026-05-12T08:52:22Z
8,6,2026,2,21,4,0.4,V,6,2173,pub-mag06,1778575942063663509,2026-05-12T08:52:22Z
8,1,2026,3,14,10,2,V,1,1946,pub-mag01,1778575942082360334,2026-05-12T08:52:22Z
17,12,2026,3,13,24,17,V,12,1954,pub-mag12,1778575942221017642,2026-05-12T08:52:22Z
8,6,2026,2,21,5,0.3,V,6,2174,pub-mag06,1778575942249881259,2026-05-12T08:52:22Z
8,1,2026,3,14,11,2,V,1,1947,pub-mag01,1778575942258533079,2026-05-12T08:52:22Z
8,6,2026,2,21,6,0.4,V,6,2175,pub-mag06,1778575942413474217,2026-05-12T08:52:22Z
8,1,2026,3,14,12,2,V,1,1948,pub-mag01,1778575942446311629,2026-05-12T08:52:22Z
17,12,2026,3,14,1,16,V,12,1955,pub-mag12,1778575942458174257,2026-05-12T08:52:22Z
8,6,2026,2,21,7,0.3,V,6,2176,pub-mag06,1778575942604998462,2026-05-12T08:52:22Z
8,1,2026,3,14,13,2,V,1,1949,pub-mag01,1778575942639790213,2026-05-12T08:52:22Z
17,12,2026,3,14,2,13,V,12,1956,pub-mag12,1778575942666752212,2026-05-12T08:52:22Z
8,6,2026,2,21,8,0.4,V,6,2177,pub-mag06,1778575942761581059,2026-05-12T08:52:22Z
8,1,2026,3,14,14,2,V,1,1950,pub-mag01,1778575942821859830,2026-05-12T08:52:22Z
17,12,2026,3,14,3,11,V,12,1957,pub-mag12,1778575942930107138,2026-05-12T08:52:22Z
8,6,2026,2,21,9,0.3,V,6,2178,pub-mag06,1778575942934072769,2026-05-12T08:52:22Z
8,1,2026,3,14,15,2,V,1,1951,pub-mag01,1778575943006742014,2026-05-12T08:52:23Z
8,6,2026,2,21,10,0.3,V,6,2179,pub-mag06,1778575943090824019,2026-05-12T08:52:23Z
17,12,2026,3,14,4,10,V,12,1958,pub-mag12,1778575943106117516,2026-05-12T08:52:23Z
8,1,2026,3,14,16,2,V,1,1952,pub-mag01,1778575943186336625,2026-05-12T08:52:23Z
8,6,2026,2,21,11,0.4,V,6,2180,pub-mag06,1778575943296837599,2026-05-12T08:52:23Z
17,12,2026,3,14,5,8,V,12,1959,pub-mag12,1778575943316692129,2026-05-12T08:52:23Z
8,1,2026,3,14,17,2,V,1,1953,pub-mag01,1778575943383454909,2026-05-12T08:52:23Z
8,6,2026,2,21,12,0.4,V,6,2181,pub-mag06,1778575943467357158,2026-05-12T08:52:23Z
17,12,2026,3,14,6,6,V,12,1960,pub-mag12,1778575943498780874,2026-05-12T08:52:23Z
17,12,2026,3,14,7,9,V,12,1961,pub-mag12,1778575943677475599,2026-05-12T08:52:23Z
8,6,2026,2,21,13,0.4,V,6,2182,pub-mag06,1778575943777440271,2026-05-12T08:52:23Z
17,12,2026,3,14,8,13,V,12,1962,pub-mag12,1778575943860109364,2026-05-12T08:52:23Z
8,6,2026,2,21,14,0.4,V,6,2183,pub-mag06,1778575943934624271,2026-05-12T08:52:23Z
17,12,2026,3,14,9,14,V,12,1963,pub-mag12,1778575944053320788,2026-05-12T08:52:24Z
8,6,2026,2,21,15,0.3,V,6,2184,pub-mag06,1778575944112491003,2026-05-12T08:52:24Z
8,6,2026,2,21,16,0.3,V,6,2185,pub-mag06,1778575944268515013,2026-05-12T08:52:24Z
17,12,2026,3,14,10,12,V,12,1964,pub-mag12,1778575944294913746,2026-05-12T08:52:24Z
17,12,2026,3,14,11,13,V,12,1965,pub-mag12,1778575944470882970,2026-05-12T08:52:24Z
8,6,2026,2,21,17,0.3,V,6,2186,pub-mag06,1778575944429025912,2026-05-12T08:52:24Z
17,12,2026,3,14,12,12,V,12,1966,pub-mag12,1778575944646960244,2026-05-12T08:52:24Z
8,6,2026,2,21,18,0.3,V,6,2187,pub-mag06,1778575944646987398,2026-05-12T08:52:24Z
8,6,2026,2,21,19,0.4,V,6,2188,pub-mag06,1778575944802807551,2026-05-12T08:52:24Z
17,12,2026,3,14,13,12,V,12,1967,pub-mag12,1778575944835424524,2026-05-12T08:52:24Z
17,12,2026,3,14,14,9,V,12,1968,pub-mag12,1778575945013195948,2026-05-12T08:52:25Z
8,6,2026,2,21,20,0.6,V,6,2189,pub-mag06,1778575945039823671,2026-05-12T08:52:25Z
8,1,2026,3,14,18,2,V,1,1954,pub-mag01,1778575944593468505,2026-05-12T08:52:25Z
8,6,2026,2,21,21,1.1,V,6,2190,pub-mag06,1778575945277112529,2026-05-12T08:52:25Z
17,12,2026,3,14,15,15,V,12,1969,pub-mag12,1778575945226251192,2026-05-12T08:52:25Z
17,12,2026,3,14,16,19,V,12,1970,pub-mag12,1778575945508576973,2026-05-12T08:52:25Z
8,1,2026,3,14,19,2,V,1,1955,pub-mag01,1778575945492399332,2026-05-12T08:52:25Z
8,6,2026,2,21,22,1.3,V,6,2191,pub-mag06,1778575945494222766,2026-05-12T08:52:25Z
17,12,2026,3,14,17,13,V,12,1971,pub-mag12,1778575945684123566,2026-05-12T08:52:25Z
8,1,2026,3,14,20,2,V,1,1956,pub-mag01,1778575945718383747,2026-05-12T08:52:25Z
8,6,2026,2,21,23,1.5,V,6,2192,pub-mag06,1778575945833774776,2026-05-12T08:52:25Z
17,12,2026,3,14,18,13,V,12,1972,pub-mag12,1778575945869785589,2026-05-12T08:52:25Z
8,1,2026,3,14,21,2,V,1,1957,pub-mag01,1778575945910475501,2026-05-12T08:52:25Z
8,6,2026,2,21,24,1.7,V,6,2193,pub-mag06,1778575945996638577,2026-05-12T08:52:25Z
17,12,2026,3,14,19,12,V,12,1973,pub-mag12,1778575946053018748,2026-05-12T08:52:26Z
8,1,2026,3,14,22,2,V,1,1958,pub-mag01,1778575946089121267,2026-05-12T08:52:26Z
8,6,2026,2,22,1,1,V,6,2194,pub-mag06,1778575946166391158,2026-05-12T08:52:26Z
17,12,2026,3,14,20,12,V,12,1974,pub-mag12,1778575946263573861,2026-05-12T08:52:26Z
8,1,2026,3,14,23,2,V,1,1959,pub-mag01,1778575946272458786,2026-05-12T08:52:26Z
8,6,2026,2,22,2,0.5,V,6,2195,pub-mag06,1778575946344497109,2026-05-12T08:52:26Z
8,1,2026,3,14,24,2,V,1,1960,pub-mag01,1778575946461432667,2026-05-12T08:52:26Z
8,6,2026,2,22,3,0.5,V,6,2196,pub-mag06,1778575946503020581,2026-05-12T08:52:26Z
17,12,2026,3,14,21,13,V,12,1975,pub-mag12,1778575946459328499,2026-05-12T08:52:26Z
8,1,2026,3,15,1,2,V,1,1961,pub-mag01,1778575946637537004,2026-05-12T08:52:26Z
8,6,2026,2,22,4,0.4,V,6,2197,pub-mag06,1778575946671813998,2026-05-12T08:52:26Z
17,12,2026,3,14,22,14,V,12,1976,pub-mag12,1778575946723149541,2026-05-12T08:52:26Z
8,1,2026,3,15,2,2,V,1,1962,pub-mag01,1778575946815800380,2026-05-12T08:52:26Z
8,6,2026,2,22,5,0.4,V,6,2198,pub-mag06,1778575946844151684,2026-05-12T08:52:26Z
17,12,2026,3,14,23,12,V,12,1977,pub-mag12,1778575946944955577,2026-05-12T08:52:27Z
8,1,2026,3,15,3,2,V,1,1963,pub-mag01,1778575946998310163,2026-05-12T08:52:27Z
8,6,2026,2,22,6,0.4,V,6,2199,pub-mag06,1778575947040283392,2026-05-12T08:52:27Z
17,12,2026,3,14,24,10,V,12,1978,pub-mag12,1778575947145963801,2026-05-12T08:52:27Z
8,1,2026,3,15,4,2,V,1,1964,pub-mag01,1778575947175984396,2026-05-12T08:52:27Z
8,6,2026,2,22,7,0.4,V,6,2200,pub-mag06,1778575947220698801,2026-05-12T08:52:27Z
17,12,2026,3,15,1,8,V,12,1979,pub-mag12,1778575947346280774,2026-05-12T08:52:27Z
8,1,2026,3,15,5,2,V,1,1965,pub-mag01,1778575947381344506,2026-05-12T08:52:27Z
8,6,2026,2,22,8,0.3,V,6,2201,pub-mag06,1778575947388035425,2026-05-12T08:52:27Z
17,12,2026,3,15,2,10,V,12,1980,pub-mag12,1778575947597432773,2026-05-12T08:52:27Z
8,1,2026,3,15,6,2,V,1,1966,pub-mag01,1778575947619538754,2026-05-12T08:52:27Z
8,6,2026,2,22,9,0.4,V,6,2202,pub-mag06,1778575947625495450,2026-05-12T08:52:27Z
17,12,2026,3,15,3,7,V,12,1981,pub-mag12,1778575947803070076,2026-05-12T08:52:27Z
8,1,2026,3,15,7,2,V,1,1967,pub-mag01,1778575947823982126,2026-05-12T08:52:27Z
8,6,2026,2,22,10,0.4,V,6,2203,pub-mag06,1778575947857330236,2026-05-12T08:52:27Z
17,12,2026,3,15,4,5,V,12,1982,pub-mag12,1778575948027015139,2026-05-12T08:52:28Z
8,1,2026,3,15,8,2,V,1,1968,pub-mag01,1778575948027578782,2026-05-12T08:52:28Z
8,6,2026,2,22,11,0.4,V,6,2204,pub-mag06,1778575948036328645,2026-05-12T08:52:28Z
17,12,2026,3,15,5,6,V,12,1983,pub-mag12,1778575948217930109,2026-05-12T08:52:28Z
8,1,2026,3,15,9,2,V,1,1969,pub-mag01,1778575948228404868,2026-05-12T08:52:28Z
8,6,2026,2,22,12,0.5,V,6,2205,pub-mag06,1778575948239259112,2026-05-12T08:52:28Z
17,12,2026,3,15,6,16,V,12,1984,pub-mag12,1778575948394182677,2026-05-12T08:52:28Z
8,1,2026,3,15,10,2,V,1,1970,pub-mag01,1778575948403996550,2026-05-12T08:52:28Z
8,6,2026,2,22,13,0.4,V,6,2206,pub-mag06,1778575948487416657,2026-05-12T08:52:28Z
17,12,2026,3,15,7,27,V,12,1985,pub-mag12,1778575948573611167,2026-05-12T08:52:28Z
8,1,2026,3,15,11,2,V,1,1971,pub-mag01,1778575948581968430,2026-05-12T08:52:28Z
8,6,2026,2,22,14,0.4,V,6,2207,pub-mag06,1778575948667289948,2026-05-12T08:52:28Z
17,12,2026,3,15,8,46,V,12,1986,pub-mag12,1778575948750801250,2026-05-12T08:52:28Z
8,1,2026,3,15,12,2,V,1,1972,pub-mag01,1778575948796520444,2026-05-12T08:52:28Z
8,6,2026,2,22,15,0.4,V,6,2208,pub-mag06,1778575948824221799,2026-05-12T08:52:28Z
17,12,2026,3,15,9,36,V,12,1987,pub-mag12,1778575948926469659,2026-05-12T08:52:28Z
8,1,2026,3,15,13,2,V,1,1973,pub-mag01,1778575948974283526,2026-05-12T08:52:28Z
8,6,2026,2,22,16,0.4,V,6,2209,pub-mag06,1778575948997503454,2026-05-12T08:52:29Z
17,12,2026,3,15,10,20,V,12,1988,pub-mag12,1778575949102761186,2026-05-12T08:52:29Z
8,1,2026,3,15,14,2,V,1,1974,pub-mag01,1778575949150894710,2026-05-12T08:52:29Z
8,6,2026,2,22,17,0.3,V,6,2210,pub-mag06,1778575949163415204,2026-05-12T08:52:29Z
17,12,2026,3,15,11,11,V,12,1989,pub-mag12,1778575949283626991,2026-05-12T08:52:29Z
8,6,2026,2,22,18,0.3,V,6,2211,pub-mag06,1778575949320654009,2026-05-12T08:52:29Z
8,1,2026,3,15,15,2,V,1,1975,pub-mag01,1778575949328828086,2026-05-12T08:52:29Z
17,12,2026,3,15,12,9,V,12,1990,pub-mag12,1778575949460057568,2026-05-12T08:52:29Z
8,6,2026,2,22,19,0.4,V,6,2212,pub-mag06,1778575949476437563,2026-05-12T08:52:29Z
8,1,2026,3,15,16,2,V,1,1976,pub-mag01,1778575949511819180,2026-05-12T08:52:29Z
8,6,2026,2,22,20,0.6,V,6,2213,pub-mag06,1778575949632157507,2026-05-12T08:52:29Z
17,12,2026,3,15,13,12,V,12,1991,pub-mag12,1778575949641020646,2026-05-12T08:52:29Z
8,1,2026,3,15,17,2,V,1,1977,pub-mag01,1778575949796781540,2026-05-12T08:52:29Z
8,6,2026,2,22,21,0.8,V,6,2214,pub-mag06,1778575949809607252,2026-05-12T08:52:29Z
17,12,2026,3,15,14,9,V,12,1992,pub-mag12,1778575949831056837,2026-05-12T08:52:29Z
8,1,2026,3,15,18,2,V,1,1978,pub-mag01,1778575949975986543,2026-05-12T08:52:29Z
17,12,2026,3,15,15,10,V,12,1993,pub-mag12,1778575950008933068,2026-05-12T08:52:30Z
8,6,2026,2,22,22,1.1,V,6,2215,pub-mag06,1778575949996132784,2026-05-12T08:52:30Z
8,1,2026,3,15,19,2,V,1,1979,pub-mag01,1778575950192008729,2026-05-12T08:52:30Z
17,12,2026,3,15,16,7,V,12,1994,pub-mag12,1778575950186269549,2026-05-12T08:52:30Z
8,6,2026,2,22,23,1.4,V,6,2216,pub-mag06,1778575950264066086,2026-05-12T08:52:30Z
8,1,2026,3,15,20,2,V,1,1980,pub-mag01,1778575950367561511,2026-05-12T08:52:30Z
17,12,2026,3,15,17,9,V,12,1995,pub-mag12,1778575950381394819,2026-05-12T08:52:30Z
8,6,2026,2,22,24,1.7,V,6,2217,pub-mag06,1778575950419523856,2026-05-12T08:52:30Z
17,12,2026,3,15,18,7,V,12,1996,pub-mag12,1778575950558883423,2026-05-12T08:52:30Z
8,1,2026,3,15,21,2,V,1,1981,pub-mag01,1778575950559644525,2026-05-12T08:52:30Z
8,6,2026,2,23,1,0.8,V,6,2218,pub-mag06,1778575950577932860,2026-05-12T08:52:30Z
17,12,2026,3,15,19,9,V,12,1997,pub-mag12,1778575950744622615,2026-05-12T08:52:30Z
8,1,2026,3,15,22,2,V,1,1982,pub-mag01,1778575950745345112,2026-05-12T08:52:30Z
8,6,2026,2,23,2,0.5,V,6,2219,pub-mag06,1778575950760916107,2026-05-12T08:52:30Z
8,6,2026,2,23,3,0.3,V,6,2220,pub-mag06,1778575950917558100,2026-05-12T08:52:30Z
17,12,2026,3,15,20,10,V,12,1998,pub-mag12,1778575950920407475,2026-05-12T08:52:30Z
8,1,2026,3,15,23,2,V,1,1983,pub-mag01,1778575950920906854,2026-05-12T08:52:30Z
8,1,2026,3,15,24,2,V,1,1984,pub-mag01,1778575951100382650,2026-05-12T08:52:31Z
17,12,2026,3,15,21,15,V,12,1999,pub-mag12,1778575951103577852,2026-05-12T08:52:31Z
8,6,2026,2,23,4,0.4,V,6,2221,pub-mag06,1778575951077808495,2026-05-12T08:52:31Z
8,6,2026,2,23,5,0.3,V,6,2222,pub-mag06,1778575951269580213,2026-05-12T08:52:31Z
8,1,2026,3,16,1,2,V,1,1985,pub-mag01,1778575951278583772,2026-05-12T08:52:31Z
17,12,2026,3,15,22,12,V,12,2000,pub-mag12,1778575951430407603,2026-05-12T08:52:31Z
8,6,2026,2,23,6,0.4,V,6,2223,pub-mag06,1778575951442210713,2026-05-12T08:52:31Z
8,1,2026,3,16,2,2,V,1,1986,pub-mag01,1778575951473836669,2026-05-12T08:52:31Z
8,6,2026,2,23,7,0.3,V,6,2224,pub-mag06,1778575951598099358,2026-05-12T08:52:31Z
17,12,2026,3,15,23,18,V,12,2001,pub-mag12,1778575951607103251,2026-05-12T08:52:31Z
8,1,2026,3,16,3,2,V,1,1987,pub-mag01,1778575951651104270,2026-05-12T08:52:31Z
17,12,2026,3,15,24,19,V,12,2002,pub-mag12,1778575951793801281,2026-05-12T08:52:31Z
8,6,2026,2,23,8,0.5,V,6,2225,pub-mag06,1778575951805593548,2026-05-12T08:52:31Z
8,1,2026,3,16,4,2,V,1,1988,pub-mag01,1778575951826948701,2026-05-12T08:52:31Z
8,6,2026,2,23,9,0.6,V,6,2226,pub-mag06,1778575951966575447,2026-05-12T08:52:31Z
17,12,2026,3,16,1,13,V,12,2003,pub-mag12,1778575951970343192,2026-05-12T08:52:31Z
8,1,2026,3,16,5,2,V,1,1989,pub-mag01,1778575952002666791,2026-05-12T08:52:32Z
8,6,2026,2,23,15,0.5,V,6,2227,pub-mag06,1778575952122871756,2026-05-12T08:52:32Z
17,12,2026,3,16,2,9,V,12,2004,pub-mag12,1778575952146207517,2026-05-12T08:52:32Z
8,1,2026,3,16,6,2,V,1,1990,pub-mag01,1778575952182581684,2026-05-12T08:52:32Z
